nhdplus_comid,gage_count,historical_max_flood_return_period_years,max_matched_event_return_period_years,record_years_max,distinct_matched_rainfall_flood_event_count,maximum_matched_flood_return_period_years,maximum_matched_peak_cfs_per_sqmi,median_rainfall_to_flood_lag_hours,distinct_major_rainfall_flood_event_count,historical_flood_class,major_event_count_class
18588896,1,26.63792718310216,26.63792718310216,33,8,26.63792718310216,202.30769230769232,-7.0,3,25–<50 years,3–4
18588902,1,26.63792718310216,26.63792718310216,33,8,26.63792718310216,202.30769230769232,-7.0,3,25–<50 years,3–4
18588912,1,26.63792718310216,26.63792718310216,33,8,26.63792718310216,202.30769230769232,-7.0,3,25–<50 years,3–4
18588926,1,26.63792718310216,26.63792718310216,33,8,26.63792718310216,202.30769230769232,-7.0,3,25–<50 years,3–4
18588928,2,79.7835922289006,79.7835922289006,90,13,79.7835922289006,202.30769230769232,-9.0,4,50–<100 years,3–4
18588930,2,79.7835922289006,79.7835922289006,90,13,79.7835922289006,202.30769230769232,-9.0,4,50–<100 years,3–4
18588938,1,79.7835922289006,79.7835922289006,90,7,79.7835922289006,187.1508379888268,-15.75,1,50–<100 years,1
18588950,1,79.7835922289006,79.7835922289006,90,7,79.7835922289006,187.1508379888268,-15.75,1,50–<100 years,1
18588968,1,79.7835922289006,79.7835922289006,90,7,79.7835922289006,187.1508379888268,-15.75,1,50–<100 years,1
18588988,1,79.7835922289006,79.7835922289006,90,7,79.7835922289006,187.1508379888268,-15.75,1,50–<100 years,1
18589012,1,79.7835922289006,79.7835922289006,90,7,79.7835922289006,187.1508379888268,-15.75,1,50–<100 years,1
18589016,1,79.7835922289006,79.7835922289006,90,7,79.7835922289006,187.1508379888268,-15.75,1,50–<100 years,1
18589030,1,79.7835922289006,79.7835922289006,90,7,79.7835922289006,187.1508379888268,-15.75,1,50–<100 years,1
18589042,1,79.7835922289006,79.7835922289006,90,7,79.7835922289006,187.1508379888268,-15.75,1,50–<100 years,1
18589334,1,26.63792718310216,26.63792718310216,33,8,26.63792718310216,202.30769230769232,-7.0,3,25–<50 years,3–4
